email_id,subject,sender,body,has_urgent_words,has_suspicious_links,has_prize_money,sender_domain_suspicious,exclamation_count,caps_ratio,link_count,has_attachments,word_count,label
504,Action required: Unusual login detected,alerts@login-security-check.xyz,Someone tried to login to your account from an unknown device. Click here to secure your account immediately: http://login-alert-security.ml/verify,1,1,1,1,5,0.24,2,1,79,1
970,Confirm your identity to avoid suspension,verify@identity-confirm-now.xyz,Confirm your identity within 48 hours or your account will be permanently suspended. Click here: http://identity-confirm-now.xyz,1,1,1,1,2,0.4,1,1,94,1
831,Your Netflix account has been hacked,support@netflix-billing-update.tk,We noticed your Netflix account was accessed by hackers. Update your payment info here or lose access: http://netflix-update-billing.tk,1,1,0,1,4,0.38,4,1,44,1
580,Your package could not be delivered,delivery@dhl-package-alert.tk,Your DHL package could not be delivered. Pay $2.50 customs fee here or package will be returned: http://dhl-delivery-fee.tk,1,1,1,1,3,0.37,3,1,139,1
969,You have a pending wire transfer,transfers@bank-wire-pending.ml,"A wire transfer of $8,750 is pending in your name. To receive your funds, verify your bank account: http://wire-transfer-pending.ml",1,1,0,1,6,0.17,4,1,76,1
163,Weekly team standup reminder,noreply@slack.com,This is a reminder for our weekly standup meeting every Monday at 10am.,0,0,0,0,0,0.01,2,0,114,0
909,You have a pending wire transfer,transfers@bank-wire-pending.ml,"A wire transfer of $8,750 is pending in your name. To receive your funds, verify your bank account: http://wire-transfer-pending.ml",1,1,0,1,4,0.39,2,0,128,1
153,Office closed on Friday,admin@company.com,Please note that our office will be closed this Friday for a public holiday.,0,0,0,0,0,0.04,2,0,190,0
802,"You have won $1,000,000 lottery!",lottery@winner-notification.tk,"CONGRATULATIONS! You have been selected as the winner of our $1,000,000 international lottery. Send your bank details to claim your prize immediately.",1,1,0,1,6,0.41,1,1,92,1
994,"Dear customer, update your details",support@account-update-alert.tk,"Dear valued customer, your account details need updating. Failure to update will result in suspension: http://account-update-required.tk",1,1,0,1,4,0.25,3,0,110,1
756,You have been charged $499 - dispute now,billing@charge-alert-now.xyz,"You have been charged $499.99 for a subscription. If you did not authorize this, click here to dispute: http://charge-dispute-urgent.xyz",1,1,1,1,6,0.44,2,1,81,1
112,Monthly statement available,statements@bank.com,Your monthly bank statement for February is now available in your online account.,0,0,0,0,1,0.04,0,0,193,0
227,Your appointment confirmation,appointments@clinic.com,Your appointment is confirmed for March 15 at 2:30pm. Please arrive 10 minutes early.,0,0,0,0,0,0.02,0,1,44,0
689,You have a pending wire transfer,transfers@bank-wire-pending.ml,"A wire transfer of $8,750 is pending in your name. To receive your funds, verify your bank account: http://wire-transfer-pending.ml",1,1,0,1,5,0.29,2,1,89,1
104,Invoice #1042 attached,billing@vendor.com,Please find the attached invoice for your recent purchase. Contact us if you have any questions.,0,0,0,0,1,0.08,1,0,153,0
422,Your order has been shipped,orders@amazon.com,Your package has been shipped and will arrive in 3-5 business days. Track your order using the link below.,0,0,0,0,1,0.08,1,0,68,0
420,Document shared with you,workspace@notion.com,Sarah has shared a document with you. Click here to view it in your workspace.,0,0,0,0,0,0.02,2,1,41,0
751,Your Netflix account has been hacked,support@netflix-billing-update.tk,We noticed your Netflix account was accessed by hackers. Update your payment info here or lose access: http://netflix-update-billing.tk,1,1,0,1,4,0.44,4,1,87,1
587,Claim your free iPhone 15 now!,rewards@prize-claim-center.xyz,You have been selected to receive a FREE iPhone 15! Claim your prize before it expires. Only pay $1.99 shipping: http://free-iphone-claim.xyz,1,1,0,1,3,0.2,2,1,131,1
781,URGENT: Your account will be suspended,security-alert@gmail-verify.xyz,Your account will be suspended in 24 hours. Click here immediately to verify your information and avoid losing access: http://secure-login-verify.xyz/account,1,1,1,1,3,0.42,1,1,42,1
673,IRS tax refund notification,refunds@irs-tax-return.xyz,"The IRS has processed your tax refund of $3,200. Provide your banking details to receive payment: http://irs-refund-claim.xyz",1,1,0,1,3,0.3,4,1,86,1
120,Document shared with you,workspace@notion.com,Sarah has shared a document with you. Click here to view it in your workspace.,0,0,0,0,0,0.08,2,1,81,0
54,Team lunch this Thursday,events@workplace.com,Join us for a team lunch this Thursday at 12:30pm at the downtown restaurant.,0,0,0,0,1,0.08,0,1,158,0
152,Monthly statement available,statements@bank.com,Your monthly bank statement for February is now available in your online account.,0,0,0,0,1,0.08,2,0,55,0
404,Invoice #1042 attached,billing@vendor.com,Please find the attached invoice for your recent purchase. Contact us if you have any questions.,0,0,0,0,1,0.06,1,0,71,0
946,FINAL NOTICE: Overdue payment,billing@payment-notice-urgent.ml,"FINAL NOTICE: You have an overdue payment of $2,450. Your account will go to collections unless you pay now at: http://payment-urgent-now.com",1,1,0,1,3,0.23,2,0,41,1
208,Re: Budget proposal review,team@startup.com,I have reviewed the budget proposal and have a few suggestions. Let us discuss on Friday.,0,0,0,0,1,0.02,2,0,102,0
659,Exclusive offer expires in 24 hours!!!,deals@exclusive-offer-now.xyz,Exclusive deal ONLY for you! 90 percent off expires in 24 hours!!! Buy now before it is too late: http://exclusive-deal-now.xyz,1,1,0,1,2,0.2,3,1,136,1
844,Action required: Unusual login detected,alerts@login-security-check.xyz,Someone tried to login to your account from an unknown device. Click here to secure your account immediately: http://login-alert-security.ml/verify,1,1,0,1,4,0.31,3,1,92,1
763,Verify your account immediately,noreply@account-verify-now.ml,We detected suspicious activity on your account. Verify your identity NOW by clicking this link or your account will be permanently deleted: http://verify-account-now.tk,1,1,0,1,7,0.34,2,1,23,1
9,Happy Birthday from the team!,birthday@office.com,Wishing you a wonderful birthday! Hope you have a great day filled with joy.,0,0,0,0,0,0.02,2,1,161,0
808,Security alert: Your password expired,support@password-reset-alert.tk,Your password has expired and your account is at risk. Reset it immediately to avoid losing access: http://password-reset-urgent.tk,1,1,0,1,4,0.36,1,0,102,1
37,Feedback request - recent purchase,feedback@store.com,We would love your feedback on your recent purchase. Please take 2 minutes to fill the survey.,0,0,0,0,0,0.02,2,0,91,0
453,Office closed on Friday,admin@company.com,Please note that our office will be closed this Friday for a public holiday.,0,0,0,0,0,0.07,2,1,173,0
652,Congratulations! You are selected,prizes@grand-winner-select.ml,"Dear lucky winner, you have been selected for our grand prize giveaway! Enter your details to claim: http://grand-prize-winner.ml",1,1,1,1,5,0.4,4,0,110,1
254,Team lunch this Thursday,events@workplace.com,Join us for a team lunch this Thursday at 12:30pm at the downtown restaurant.,0,0,0,0,0,0.04,1,1,142,0
304,Invoice #1042 attached,billing@vendor.com,Please find the attached invoice for your recent purchase. Contact us if you have any questions.,0,0,0,0,0,0.07,0,1,188,0
747,Claim your free iPhone 15 now!,rewards@prize-claim-center.xyz,You have been selected to receive a FREE iPhone 15! Claim your prize before it expires. Only pay $1.99 shipping: http://free-iphone-claim.xyz,1,1,1,1,5,0.29,4,0,23,1
572,Congratulations! You are selected,prizes@grand-winner-select.ml,"Dear lucky winner, you have been selected for our grand prize giveaway! Enter your details to claim: http://grand-prize-winner.ml",1,1,1,1,7,0.34,2,0,58,1
624,Action required: Unusual login detected,alerts@login-security-check.xyz,Someone tried to login to your account from an unknown device. Click here to secure your account immediately: http://login-alert-security.ml/verify,1,1,0,1,5,0.16,3,1,82,1
733,IRS tax refund notification,refunds@irs-tax-return.xyz,"The IRS has processed your tax refund of $3,200. Provide your banking details to receive payment: http://irs-refund-claim.xyz",1,1,1,1,7,0.21,1,0,27,1
892,Congratulations! You are selected,prizes@grand-winner-select.ml,"Dear lucky winner, you have been selected for our grand prize giveaway! Enter your details to claim: http://grand-prize-winner.ml",1,1,1,1,3,0.42,1,0,81,1
263,Weekly team standup reminder,noreply@slack.com,This is a reminder for our weekly standup meeting every Monday at 10am.,0,0,0,0,1,0.06,1,0,173,0
611,Your Netflix account has been hacked,support@netflix-billing-update.tk,We noticed your Netflix account was accessed by hackers. Update your payment info here or lose access: http://netflix-update-billing.tk,1,1,0,1,4,0.29,2,0,42,1
298,Quarterly review meeting,hr@enterprise.com,Your quarterly performance review is scheduled for next week. Please prepare your self-assessment.,0,0,0,0,1,0.04,2,0,183,0
415,Job application received,careers@hiring.com,We have received your job application and will review it within 5 business days.,0,0,0,0,0,0.06,0,0,149,0
151,Your password was changed successfully,security@google.com,"Your account password was successfully changed. If you did not make this change, contact support.",0,0,0,0,0,0.04,1,0,175,0
789,You have a pending wire transfer,transfers@bank-wire-pending.ml,"A wire transfer of $8,750 is pending in your name. To receive your funds, verify your bank account: http://wire-transfer-pending.ml",1,1,0,1,2,0.44,3,0,104,1
641,URGENT: Your account will be suspended,security-alert@gmail-verify.xyz,Your account will be suspended in 24 hours. Click here immediately to verify your information and avoid losing access: http://secure-login-verify.xyz/account,1,1,1,1,7,0.16,4,0,143,1
890,Confirm your identity to avoid suspension,verify@identity-confirm-now.xyz,Confirm your identity within 48 hours or your account will be permanently suspended. Click here: http://identity-confirm-now.xyz,1,1,0,1,4,0.34,1,0,90,1
551,Your Netflix account has been hacked,support@netflix-billing-update.tk,We noticed your Netflix account was accessed by hackers. Update your payment info here or lose access: http://netflix-update-billing.tk,1,1,0,1,5,0.31,2,1,77,1
887,Claim your free iPhone 15 now!,rewards@prize-claim-center.xyz,You have been selected to receive a FREE iPhone 15! Claim your prize before it expires. Only pay $1.99 shipping: http://free-iphone-claim.xyz,1,1,0,1,5,0.18,4,0,67,1
489,Happy Birthday from the team!,birthday@office.com,Wishing you a wonderful birthday! Hope you have a great day filled with joy.,0,0,0,0,1,0.03,1,0,95,0
148,Re: Budget proposal review,team@startup.com,I have reviewed the budget proposal and have a few suggestions. Let us discuss on Friday.,0,0,0,0,0,0.07,0,1,111,0
147,Your appointment confirmation,appointments@clinic.com,Your appointment is confirmed for March 15 at 2:30pm. Please arrive 10 minutes early.,0,0,0,0,0,0.03,0,1,186,0
721,URGENT: Your account will be suspended,security-alert@gmail-verify.xyz,Your account will be suspended in 24 hours. Click here immediately to verify your information and avoid losing access: http://secure-login-verify.xyz/account,1,1,1,1,6,0.43,1,0,126,1
932,Congratulations! You are selected,prizes@grand-winner-select.ml,"Dear lucky winner, you have been selected for our grand prize giveaway! Enter your details to claim: http://grand-prize-winner.ml",1,1,1,1,2,0.45,4,0,138,1
740,Your package could not be delivered,delivery@dhl-package-alert.tk,Your DHL package could not be delivered. Pay $2.50 customs fee here or package will be returned: http://dhl-delivery-fee.tk,1,1,0,1,2,0.44,4,1,84,1
660,Your package could not be delivered,delivery@dhl-package-alert.tk,Your DHL package could not be delivered. Pay $2.50 customs fee here or package will be returned: http://dhl-delivery-fee.tk,1,1,1,1,6,0.17,4,1,59,1
349,Happy Birthday from the team!,birthday@office.com,Wishing you a wonderful birthday! Hope you have a great day filled with joy.,0,0,0,0,0,0.05,1,0,185,0
464,Invoice #1042 attached,billing@vendor.com,Please find the attached invoice for your recent purchase. Contact us if you have any questions.,0,0,0,0,0,0.03,2,1,89,0
326,Welcome to our newsletter,newsletter@brand.com,Thank you for subscribing to our newsletter. You will receive updates once a week.,0,0,0,0,1,0.08,0,0,192,0
187,Your appointment confirmation,appointments@clinic.com,Your appointment is confirmed for March 15 at 2:30pm. Please arrive 10 minutes early.,0,0,0,0,1,0.03,2,0,148,0
124,Invoice #1042 attached,billing@vendor.com,Please find the attached invoice for your recent purchase. Contact us if you have any questions.,0,0,0,0,1,0.01,2,1,162,0
